strategy,official_score,official_mean,official_std,official_sharpe,early_score,fold_median,fold_min,positive_folds,window_median,window_min,frozen_score,cost_10x_score,volume,config
baseline,507.4164954566743,526.3769808000001,1608.8269302978863,5.173179712072934,364.81458510691186,430.23149888862383,116.19558120726877,8,422.4541340569365,326.05576875038946,290.5694784936221,123.46197573081375,108227621.24000002,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag12_half,528.4331580684195,545.2916252703997,1539.9720702527075,5.598684411810554,37.05327472710364,447.9981897322706,-154.37106919599975,7,352.09733490941437,135.7964488295703,231.84362454001106,151.10961534129584,107266072.15999998,"{'lag_weights': ((1, 1.0), (2, 0.5)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag12_equal,403.5773402809485,424.3539092231998,1522.3753364385204,4.407339159477501,2.078412264411464,351.78947732073095,-409.8234799199993,7,319.1267841664586,67.61509388958018,208.32967414143255,21.123333240444463,107547312.11000001,"{'lag_weights': ((1, 1.0), (2, 1.0)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag123_decay,417.19293638915207,435.9978203359998,1463.5958787293148,4.710132718902085,8.679512507232465,361.9139069751823,-180.87082511199986,7,306.78172181632976,130.35844836527207,223.4454553686282,31.91058462584709,108036485.11999997,"{'lag_weights': ((1, 1.0), (2, 0.5), (3, 0.25)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag123_equal,226.10430097149774,255.44048380319956,1454.8128299329817,2.7762118906755586,-68.30077249798671,107.06800078506802,-288.09314944399966,5,179.7068177472641,7.344212339720133,199.8121897607203,-104.83812196800046,108551174.10000007,"{'lag_weights': ((1, 1.0), (2, 1.0), (3, 1.0)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag123_slow,291.2084083892454,316.31348439119984,1468.474892293031,3.405816029099354,28.84261951184914,228.56089907098402,-203.91295624799955,7,253.13041571267055,133.44420614431502,204.87306063608312,-44.127836088000194,108551838.74999999,"{'lag_weights': ((1, 1.0), (2, 0.75), (3, 0.5)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
lag1_to_5_decay,462.8787298560575,480.3080177119997,1473.6557726083863,5.153399262712497,-26.626137944966704,418.51400026291446,-280.156739752,7,321.6639684157093,79.3564002038335,255.76290597232756,76.90972000254885,108167783.67999993,"{'lag_weights': ((1, 1.0), (2, 0.5), (3, 0.25), (4, 0.125), (5, 0.0625)), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
cross_sectional_demean,470.1380426896462,489.8766665423998,1587.0934391942692,4.880387003651282,269.97508207589993,461.92285705159736,20.874397663835662,8,389.2881248776273,237.00524649356643,324.67706922025593,84.60066502356754,107953109.54000004,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': True, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
soft_threshold,327.3732303451424,353.4274229951999,1576.476410333576,3.5447268252879014,133.07169638751387,305.0944370194135,-17.451618611999688,7,232.29599670028384,156.9900737191224,286.537841669809,0.017008955147722056,105407728.28000003,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': True, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
recent250_25pct,447.01671836157027,466.9686815935996,1559.8710348442037,4.733354863369231,364.81458510691186,438.6924201122855,116.19558120726877,8,427.1726327052577,309.4485618567301,290.5694784936221,65.18255566375534,106417427.40000002,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 250, 'recent_weight': 0.25, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
recent250_50pct,385.7399784785976,410.4333592135995,1641.9336628189737,3.952365044397429,364.81458510691186,399.03371075021755,95.85571751102958,8,385.7399784785976,314.46247466428485,290.5694784936221,14.545032522084583,105373092.19,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 250, 'recent_weight': 0.5, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
recent120_25pct,399.1898624832834,419.6123180559997,1500.6605342525186,4.421155314719137,108.37683818943749,258.71367280787746,17.23283079798401,8,311.281856322115,140.9668813486414,298.3361520471283,20.220774229504578,107429716.57999998,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 120, 'recent_weight': 0.25, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
consensus250,318.9316400305804,342.89486617679955,1486.123245458142,3.6481791749480452,364.81458510691186,366.0050771167451,18.453671741150494,8,318.9316400305804,278.3421341344824,290.5694784936221,-9.20217823200041,106679250.83000006,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 250, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
consensus120,200.58837492533956,236.69404481200021,1587.786697856657,2.357030359349485,200.4720683966834,244.1287160166234,8.422185978031306,8,228.44278027504498,158.94584629314699,262.8061390295885,-112.43463187999983,105945762.68999998,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 120, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
split_consensus,257.90501325178684,285.5636745800001,1478.6270681732524,3.053615235772615,141.74634608977937,259.3920062378962,-85.06007522000067,6,170.8585726962733,40.10479962596984,55.679594438512495,-48.73129419999994,100953662.42999999,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 20, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': True, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
reversal_lb5,409.39791869422504,429.65971919519933,1511.3353718584683,4.495042453133413,236.50519581750407,316.33072025574967,0.0003022897619979942,8,321.6015593597062,235.46780413559105,317.5666008883951,19.958490338606254,110087072.5,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 5, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
reversal_lb10,439.232761131359,459.65017431039945,1566.9330090670599,4.638173646554632,129.76669345060427,390.7136170904895,-47.99458505200051,7,314.6981992153394,257.6081149225961,310.97456455963635,46.590348103790205,109778722.92,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 10, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
reversal_lb40,468.8962845331651,488.59331499679934,1583.3594101898802,4.879080880116481,197.13244401141057,382.81392343855566,33.968767944759705,8,364.6384744690353,281.99673842025976,306.47907565070324,84.29927154674527,107394149.38000001,"{'lag_weights': ((1, 1.0),), 'significance_se': 1.0, 'reversal_weight': 0.2, 'reversal_lookback': 40, 'reversal_mode': 'linear', 'hysteresis': 0.3, 'hedge_fraction': 1.0, 'cross_sectional_demean': False, 'soft_threshold': False, 'recent_window': 0, 'recent_weight': 0.0, 'consensus_window': 0, 'split_consensus': False, 'incoming_edges': 0, 'asymmetry_mode': 'none', 'svd_rank': 0, 'column_normalization': 'none', 'top_k': 50, 'long_reversal_lookback': 0, 'long_reversal_weight': 0.0, 'freeze_at': 0}"
